,File,Filetype,Attempt,nThreads,Og.Size [KB],Comp.Size [KB],Ratio,Time [s],Time Per KB [s/KB]
43,cantrbry/alice29.txt,.txt,3,4,148.5244140625,60.84765625,2.440922513962894,0.18969850000576116,0.001277220995640049
44,cantrbry/alice29.txt,.txt,4,4,148.5244140625,60.84765625,2.440922513962894,0.1720919000217691,0.0011586775218608285
45,cantrbry/alice29.txt,.txt,5,4,148.5244140625,60.84765625,2.440922513962894,0.28750800000852905,0.0019357625601373785
46,cantrbry/alice29.txt,.txt,6,4,148.5244140625,60.84765625,2.440922513962894,0.1393584000179544,0.0009382861457329939
47,cantrbry/alice29.txt,.txt,7,4,148.5244140625,60.84765625,2.440922513962894,0.12223379997885786,0.000822987929293706
48,cantrbry/alice29.txt,.txt,8,4,148.5244140625,60.84765625,2.440922513962894,0.3858938000048511,0.002598184294754831
49,cantrbry/alice29.txt,.txt,9,4,148.5244140625,60.84765625,2.440922513962894,0.37982660002307966,0.0025573344451185398
50,cantrbry/alice29.txt,.txt,10,4,148.5244140625,60.84765625,2.440922513962894,0.18880569998873398,0.0012712098625703608
51,cantrbry/alice29.txt,.txt,11,4,148.5244140625,60.84765625,2.440922513962894,0.1383242000010796,0.0009313229806304566
52,cantrbry/alice29.txt,.txt,12,4,148.5244140625,60.84765625,2.440922513962894,0.13147310001659207,0.0008851952108107114
53,cantrbry/alice29.txt,.txt,13,4,148.5244140625,60.84765625,2.440922513962894,0.22222939998027869,0.0014962482860680613
54,cantrbry/alice29.txt,.txt,14,4,148.5244140625,60.84765625,2.440922513962894,0.1867019000055734,0.0012570451880524376
55,cantrbry/alice29.txt,.txt,15,4,148.5244140625,60.84765625,2.440922513962894,0.13865890001761727,0.0009335764823099638
56,cantrbry/alice29.txt,.txt,16,4,148.5244140625,60.84765625,2.440922513962894,0.34009149999474175,0.00228980199747921
57,cantrbry/alice29.txt,.txt,17,4,148.5244140625,60.84765625,2.440922513962894,0.1379548000113573,0.0009288358475079057
58,cantrbry/alice29.txt,.txt,18,4,148.5244140625,60.84765625,2.440922513962894,0.1297230999916792,0.0008734126359663058
59,cantrbry/alice29.txt,.txt,19,4,148.5244140625,60.84765625,2.440922513962894,0.07980929999030195,0.0005373480211591186
60,cantrbry/alice29.txt,.txt,0,5,148.5244140625,60.84765625,2.440922513962894,0.23949870001524687,0.0016125207530828186
61,cantrbry/alice29.txt,.txt,1,5,148.5244140625,60.84765625,2.440922513962894,0.08947329997317865,0.0006024147648583063
62,cantrbry/alice29.txt,.txt,2,5,148.5244140625,60.84765625,2.440922513962894,0.1394035999837797,0.000938590472574548
63,cantrbry/alice29.txt,.txt,3,5,148.5244140625,60.84765625,2.440922513962894,0.33007330002146773,0.0022223504607301182
64,cantrbry/alice29.txt,.txt,4,5,148.5244140625,60.84765625,2.440922513962894,0.6300098999927286,0.004241793539260263
65,cantrbry/alice29.txt,.txt,5,5,148.5244140625,60.84765625,2.440922513962894,0.08786339999642223,0.0005915754696022485
66,cantrbry/alice29.txt,.txt,6,5,148.5244140625,60.84765625,2.440922513962894,0.27996029998757876,0.0018849446520608371
67,cantrbry/alice29.txt,.txt,7,5,148.5244140625,60.84765625,2.440922513962894,0.19115379999857396,0.001287019384692777
68,cantrbry/alice29.txt,.txt,8,5,148.5244140625,60.84765625,2.440922513962894,0.1383812999993097,0.0009317074291979902
69,cantrbry/alice29.txt,.txt,9,5,148.5244140625,60.84765625,2.440922513962894,0.1786162000207696,0.001202604980118668
70,cantrbry/alice29.txt,.txt,10,5,148.5244140625,60.84765625,2.440922513962894,0.19058169997879304,0.0012831674925752952
71,cantrbry/alice29.txt,.txt,11,5,148.5244140625,60.84765625,2.440922513962894,0.33991249999962747,0.002288596808445177
72,cantrbry/alice29.txt,.txt,12,5,148.5244140625,60.84765625,2.440922513962894,0.2890438000031281,0.0019461029476372598
73,cantrbry/alice29.txt,.txt,13,5,148.5244140625,60.84765625,2.440922513962894,0.1298897999804467,0.000874535010289879
74,cantrbry/alice29.txt,.txt,14,5,148.5244140625,60.84765625,2.440922513962894,0.1723020999925211,0.0011600927772050683
75,cantrbry/alice29.txt,.txt,15,5,148.5244140625,60.84765625,2.440922513962894,0.13549650000641122,0.0009122843598588004
76,cantrbry/alice29.txt,.txt,16,5,148.5244140625,60.84765625,2.440922513962894,0.1396293000143487,0.0009401100882686656
77,cantrbry/alice29.txt,.txt,17,5,148.5244140625,60.84765625,2.440922513962894,0.37235140000120737,0.0025070046722723955
78,cantrbry/alice29.txt,.txt,18,5,148.5244140625,60.84765625,2.440922513962894,0.23709080001572147,0.0015963086036208981
79,cantrbry/alice29.txt,.txt,19,5,148.5244140625,60.84765625,2.440922513962894,0.1893586999794934,0.0012749331561059723
80,cantrbry/alice29.txt,.txt,0,6,148.5244140625,60.84765625,2.440922513962894,0.1788597000122536,0.0012042444411663412
81,cantrbry/alice29.txt,.txt,1,6,148.5244140625,60.84765625,2.440922513962894,0.19098220000159927,0.0012858640191048508
82,cantrbry/alice29.txt,.txt,2,6,148.5244140625,60.84765625,2.440922513962894,0.24190039999666624,0.0016286911584439785
83,cantrbry/alice29.txt,.txt,3,6,148.5244140625,60.84765625,2.440922513962894,0.28596619999734685,0.0019253817751269532
84,cantrbry/alice29.txt,.txt,4,6,148.5244140625,60.84765625,2.440922513962894,0.1859767000132706,0.0012521624891582502
85,cantrbry/alice29.txt,.txt,5,6,148.5244140625,60.84765625,2.440922513962894,0.22268919998896308,0.0014993440734615798
86,cantrbry/alice29.txt,.txt,6,6,148.5244140625,60.84765625,2.440922513962894,0.19371849999879487,0.0013042872528504096
87,cantrbry/alice29.txt,.txt,7,6,148.5244140625,60.84765625,2.440922513962894,0.28579629998421296,0.0019242378553599147
88,cantrbry/alice29.txt,.txt,8,6,148.5244140625,60.84765625,2.440922513962894,0.18933419999666512,0.0012747682001761145
89,cantrbry/alice29.txt,.txt,9,6,148.5244140625,60.84765625,2.440922513962894,0.1903347999905236,0.0012815051396898932
90,cantrbry/alice29.txt,.txt,10,6,148.5244140625,60.84765625,2.440922513962894,0.22919059998821467,0.0015431173483153404
91,cantrbry/alice29.txt,.txt,11,6,148.5244140625,60.84765625,2.440922513962894,0.4700811000075191,0.003165008951388329
92,cantrbry/alice29.txt,.txt,12,6,148.5244140625,60.84765625,2.440922513962894,0.4297673999972176,0.0028935808480373385
93,cantrbry/alice29.txt,.txt,13,6,148.5244140625,60.84765625,2.440922513962894,0.2397225999739021,0.0016140282490730805
94,cantrbry/alice29.txt,.txt,14,6,148.5244140625,60.84765625,2.440922513962894,0.2386656999879051,0.0016069122473526345
95,cantrbry/alice29.txt,.txt,15,6,148.5244140625,60.84765625,2.440922513962894,0.23882729999604635,0.0016080002840175914
96,cantrbry/alice29.txt,.txt,16,6,148.5244140625,60.84765625,2.440922513962894,0.1892095000075642,0.0012739286076425365
97,cantrbry/alice29.txt,.txt,17,6,148.5244140625,60.84765625,2.440922513962894,0.07886799998232163,0.0005310103425093028
98,cantrbry/alice29.txt,.txt,18,6,148.5244140625,60.84765625,2.440922513962894,0.12021500000264496,0.000809395551306856
99,cantrbry/alice29.txt,.txt,19,6,148.5244140625,60.84765625,2.440922513962894,0.14894290000665933,0.0010028176239361107
100,cantrbry/alice29.txt,.txt,0,7,148.5244140625,60.84765625,2.440922513962894,0.13022339998860843,0.0008767811057231953
101,cantrbry/alice29.txt,.txt,1,7,148.5244140625,60.84765625,2.440922513962894,0.2439952999993693,0.0016427959102851236
102,cantrbry/alice29.txt,.txt,2,7,148.5244140625,60.84765625,2.440922513962894,0.1341582000022754,0.000903273720008219
103,cantrbry/alice29.txt,.txt,3,7,148.5244140625,60.84765625,2.440922513962894,0.13006709999172017,0.0008757287535030243
104,cantrbry/alice29.txt,.txt,4,7,148.5244140625,60.84765625,2.440922513962894,0.2904446999891661,0.0019555350668944245
105,cantrbry/alice29.txt,.txt,5,7,148.5244140625,60.84765625,2.440922513962894,0.24005550000583753,0.001616269631636592
106,cantrbry/alice29.txt,.txt,6,7,148.5244140625,60.84765625,2.440922513962894,0.45042019998072647,0.0030326340812304895
107,cantrbry/alice29.txt,.txt,7,7,148.5244140625,60.84765625,2.440922513962894,0.12724139998317696,0.0008567035984375806
108,cantrbry/alice29.txt,.txt,8,7,148.5244140625,60.84765625,2.440922513962894,0.189211199991405,0.0012739400534634243
109,cantrbry/alice29.txt,.txt,9,7,148.5244140625,60.84765625,2.440922513962894,0.1815894000174012,0.0012226232378266596
110,cantrbry/alice29.txt,.txt,10,7,148.5244140625,60.84765625,2.440922513962894,0.23775689999456517,0.0016007933880453863
111,cantrbry/alice29.txt,.txt,11,7,148.5244140625,60.84765625,2.440922513962894,0.2900237999856472,0.0019527011893384974
112,cantrbry/alice29.txt,.txt,12,7,148.5244140625,60.84765625,2.440922513962894,0.23912069998914376,0.0016099757167769083
113,cantrbry/alice29.txt,.txt,13,7,148.5244140625,60.84765625,2.440922513962894,0.13896389998262748,0.0009356300165180291
114,cantrbry/alice29.txt,.txt,14,7,148.5244140625,60.84765625,2.440922513962894,0.26761929999338463,0.0018018539354800536
115,cantrbry/alice29.txt,.txt,15,7,148.5244140625,60.84765625,2.440922513962894,0.05861380000715144,0.0003946408432386502
116,cantrbry/alice29.txt,.txt,16,7,148.5244140625,60.84765625,2.440922513962894,0.08239480000338517,0.000554755933719509
117,cantrbry/alice29.txt,.txt,17,7,148.5244140625,60.84765625,2.440922513962894,0.2795863999926951,0.0018824272208543666
118,cantrbry/alice29.txt,.txt,18,7,148.5244140625,60.84765625,2.440922513962894,0.22927609999896958,0.0015436930113219554
119,cantrbry/alice29.txt,.txt,19,7,148.5244140625,60.84765625,2.440922513962894,0.2298255000205245,0.001547392066625575
120,cantrbry/alice29.txt,.txt,0,8,148.5244140625,60.84765625,2.440922513962894,0.289637700014282,0.0019501016169126287
121,cantrbry/alice29.txt,.txt,1,8,148.5244140625,60.84765625,2.440922513962894,0.27885600001900457,0.0018775095110064547
122,cantrbry/alice29.txt,.txt,2,8,148.5244140625,60.84765625,2.440922513962894,0.12962250001146458,0.0008727353063781057
123,cantrbry/alice29.txt,.txt,3,8,148.5244140625,60.84765625,2.440922513962894,0.189975899993442,0.001279088701965853
124,cantrbry/alice29.txt,.txt,4,8,148.5244140625,60.84765625,2.440922513962894,0.17970399998012,0.001209929028263996
125,cantrbry/alice29.txt,.txt,5,8,148.5244140625,60.84765625,2.440922513962894,0.3278005999745801,0.002207048599004333
126,cantrbry/alice29.txt,.txt,6,8,148.5244140625,60.84765625,2.440922513962894,0.13066400002571754,0.0008797476216316417
127,cantrbry/alice29.txt,.txt,7,8,148.5244140625,60.84765625,2.440922513962894,0.22579019999830052,0.0015202227958515063
128,cantrbry/alice29.txt,.txt,8,8,148.5244140625,60.84765625,2.440922513962894,0.19263089998275973,0.0012969645509033918
129,cantrbry/alice29.txt,.txt,9,8,148.5244140625,60.84765625,2.440922513962894,0.6413821999740321,0.004318362095703232
130,cantrbry/alice29.txt,.txt,10,8,148.5244140625,60.84765625,2.440922513962894,0.6426553000055719,0.004326933750670369
131,cantrbry/alice29.txt,.txt,11,8,148.5244140625,60.84765625,2.440922513962894,0.21805480000330135,0.0014681411226543707
132,cantrbry/alice29.txt,.txt,12,8,148.5244140625,60.84765625,2.440922513962894,0.27555769999162294,0.0018553023873614915
133,cantrbry/alice29.txt,.txt,13,8,148.5244140625,60.84765625,2.440922513962894,0.12881549997837283,0.0008673018560044039
134,cantrbry/alice29.txt,.txt,14,8,148.5244140625,60.84765625,2.440922513962894,0.2696453999960795,0.001815495463813855
135,cantrbry/alice29.txt,.txt,15,8,148.5244140625,60.84765625,2.440922513962894,0.19013250002171844,0.001280143074267302
136,cantrbry/alice29.txt,.txt,16,8,148.5244140625,60.84765625,2.440922513962894,0.2807746999897063,0.0018904279256846926
137,cantrbry/alice29.txt,.txt,17,8,148.5244140625,60.84765625,2.440922513962894,0.13557189999846742,0.0009127920204513846
138,cantrbry/alice29.txt,.txt,18,8,148.5244140625,60.84765625,2.440922513962894,0.13272069999948144,0.0008935951765050004
139,cantrbry/alice29.txt,.txt,19,8,148.5244140625,60.84765625,2.440922513962894,0.3245788000058383,0.0021853565425900517
140,cantrbry/alice29.txt,.txt,0,9,148.5244140625,60.84765625,2.440922513962894,0.22338209999725223,0.0015040092997993693
141,cantrbry/alice29.txt,.txt,1,9,148.5244140625,60.84765625,2.440922513962894,0.18832580000162125,0.0012679787440357958
142,cantrbry/alice29.txt,.txt,2,9,148.5244140625,60.84765625,2.440922513962894,0.0895240000099875,0.0006027561231267692
143,cantrbry/alice29.txt,.txt,3,9,148.5244140625,60.84765625,2.440922513962894,0.2813000999740325,0.0018939653911420897
144,cantrbry/alice29.txt,.txt,4,9,148.5244140625,60.84765625,2.440922513962894,0.22847850000835024,0.0015383228504924791
145,cantrbry/alice29.txt,.txt,5,9,148.5244140625,60.84765625,2.440922513962894,0.3806025999947451,0.002562559175184392
146,cantrbry/alice29.txt,.txt,6,9,148.5244140625,60.84765625,2.440922513962894,0.3761045999999624,0.002532274591850571
147,cantrbry/alice29.txt,.txt,7,9,148.5244140625,60.84765625,2.440922513962894,0.23254910000832751,0.001565729792480241
148,cantrbry/alice29.txt,.txt,8,9,148.5244140625,60.84765625,2.440922513962894,0.0876480000151787,0.0005901252031083312
149,cantrbry/alice29.txt,.txt,9,9,148.5244140625,60.84765625,2.440922513962894,0.180354999989504,0.0012143121461068984
150,cantrbry/alice29.txt,.txt,10,9,148.5244140625,60.84765625,2.440922513962894,0.24023440000019036,0.0016174741473755166
151,cantrbry/alice29.txt,.txt,11,9,148.5244140625,60.84765625,2.440922513962894,0.17845529998885468,0.0012015216563235158
152,cantrbry/alice29.txt,.txt,12,9,148.5244140625,60.84765625,2.440922513962894,0.23989609998534434,0.001615196407268064
153,cantrbry/alice29.txt,.txt,13,9,148.5244140625,60.84765625,2.440922513962894,0.13106720001087524,0.0008824623267372147
154,cantrbry/alice29.txt,.txt,14,9,148.5244140625,60.84765625,2.440922513962894,0.33541129998047836,0.0022582906796678906
155,cantrbry/alice29.txt,.txt,15,9,148.5244140625,60.84765625,2.440922513962894,0.6910026000114158,0.004652451277947056
156,cantrbry/alice29.txt,.txt,16,9,148.5244140625,60.84765625,2.440922513962894,0.28045679998467676,0.0018882875367995649
157,cantrbry/alice29.txt,.txt,17,9,148.5244140625,60.84765625,2.440922513962894,0.7734230000060052,0.005207379573842614
158,cantrbry/alice29.txt,.txt,18,9,148.5244140625,60.84765625,2.440922513962894,0.3749645000207238,0.0025245984129110004
159,cantrbry/alice29.txt,.txt,19,9,148.5244140625,60.84765625,2.440922513962894,0.22966069998801686,0.001546282484517153
160,cantrbry/alice29.txt,.txt,0,10,148.5244140625,60.84765625,2.440922513962894,0.3271879999956582,0.0022029240247194337
161,cantrbry/alice29.txt,.txt,1,10,148.5244140625,60.84765625,2.440922513962894,0.241827399993781,0.00162819965673804
162,cantrbry/alice29.txt,.txt,2,10,148.5244140625,60.84765625,2.440922513962894,0.17893320001894608,0.0012047393093478213
163,cantrbry/alice29.txt,.txt,3,10,148.5244140625,60.84765625,2.440922513962894,0.1893475000106264,0.0012748577478376572
164,cantrbry/alice29.txt,.txt,4,10,148.5244140625,60.84765625,2.440922513962894,0.1790249999903608,0.0012053573893583986
165,cantrbry/alice29.txt,.txt,5,10,148.5244140625,60.84765625,2.440922513962894,0.13863449997734278,0.0009334121992833078
166,cantrbry/alice29.txt,.txt,6,10,148.5244140625,60.84765625,2.440922513962894,0.1800560999836307,0.001212299682312579
167,cantrbry/alice29.txt,.txt,7,10,148.5244140625,60.84765625,2.440922513962894,0.38084389999858104,0.002564183823935636
168,cantrbry/alice29.txt,.txt,8,10,148.5244140625,60.84765625,2.440922513962894,0.14784260001033545,0.0009954094142941535
169,cantrbry/alice29.txt,.txt,9,10,148.5244140625,60.84765625,2.440922513962894,0.4430894000106491,0.002983276539466396
170,cantrbry/alice29.txt,.txt,10,10,148.5244140625,60.84765625,2.440922513962894,0.3271275000006426,0.0022025166843141716
171,cantrbry/alice29.txt,.txt,11,10,148.5244140625,60.84765625,2.440922513962894,0.18013650001375936,0.0012128410076605776
172,cantrbry/alice29.txt,.txt,12,10,148.5244140625,60.84765625,2.440922513962894,0.18075639999005944,0.0012170147320964754
173,cantrbry/alice29.txt,.txt,13,10,148.5244140625,60.84765625,2.440922513962894,0.27728130001924,0.0018669072136689817
174,cantrbry/alice29.txt,.txt,14,10,148.5244140625,60.84765625,2.440922513962894,1.0452465999987908,0.007037540640011847
175,cantrbry/alice29.txt,.txt,15,10,148.5244140625,60.84765625,2.440922513962894,0.19448549998924136,0.0013094513869443757
176,cantrbry/alice29.txt,.txt,16,10,148.5244140625,60.84765625,2.440922513962894,0.3309540000045672,0.0022282801254836105
177,cantrbry/alice29.txt,.txt,17,10,148.5244140625,60.84765625,2.440922513962894,0.18491559999529272,0.0012450182090432559
178,cantrbry/alice29.txt,.txt,18,10,148.5244140625,60.84765625,2.440922513962894,0.23669330001575872,0.0015936322759445912
179,cantrbry/alice29.txt,.txt,19,10,148.5244140625,60.84765625,2.440922513962894,0.2918457000050694,0.0019649678596426502
180,cantrbry/alice29.txt,.txt,0,11,148.5244140625,60.84765625,2.440922513962894,0.20370959999854676,0.001371556328192781
181,cantrbry/alice29.txt,.txt,1,11,148.5244140625,60.84765625,2.440922513962894,0.24062120000598952,0.0016200784330630965
182,cantrbry/alice29.txt,.txt,2,11,148.5244140625,60.84765625,2.440922513962894,1.8474602999922354,0.012438765112480515
183,cantrbry/alice29.txt,.txt,3,11,148.5244140625,60.84765625,2.440922513962894,0.6792793000058737,0.0045735194735057405
184,cantrbry/alice29.txt,.txt,4,11,148.5244140625,60.84765625,2.440922513962894,0.31208499998319894,0.002101237038725981
185,cantrbry/alice29.txt,.txt,5,11,148.5244140625,60.84765625,2.440922513962894,0.6719333000073675,0.004524059591473047
186,cantrbry/alice29.txt,.txt,6,11,148.5244140625,60.84765625,2.440922513962894,0.13612059998558834,0.0009164863624932932
187,cantrbry/alice29.txt,.txt,7,11,148.5244140625,60.84765625,2.440922513962894,0.23580470000160858,0.0015876494210734977
188,cantrbry/alice29.txt,.txt,8,11,148.5244140625,60.84765625,2.440922513962894,0.12071230000583455,0.00081274382240645
189,cantrbry/alice29.txt,.txt,9,11,148.5244140625,60.84765625,2.440922513962894,0.28571879997616634,0.0019237160555700566
190,cantrbry/alice29.txt,.txt,10,11,148.5244140625,60.84765625,2.440922513962894,0.18865130000631325,0.0012701703029572471
191,cantrbry/alice29.txt,.txt,11,11,148.5244140625,60.84765625,2.440922513962894,0.22917800000868738,0.0015430325139155093
192,cantrbry/alice29.txt,.txt,12,11,148.5244140625,60.84765625,2.440922513962894,0.22699850000208244,0.0015283581587237237
193,cantrbry/alice29.txt,.txt,13,11,148.5244140625,60.84765625,2.440922513962894,0.283130900003016,0.0019062919843189736
194,cantrbry/alice29.txt,.txt,14,11,148.5244140625,60.84765625,2.440922513962894,0.27776269998867065,0.0018701484314342176
195,cantrbry/alice29.txt,.txt,15,11,148.5244140625,60.84765625,2.440922513962894,0.25319279998075217,0.001704721756210444
196,cantrbry/alice29.txt,.txt,16,11,148.5244140625,60.84765625,2.440922513962894,0.17501750000519678,0.0011783752934487143
197,cantrbry/alice29.txt,.txt,17,11,148.5244140625,60.84765625,2.440922513962894,0.07938219999778084,0.0005344723996983844
198,cantrbry/alice29.txt,.txt,18,11,148.5244140625,60.84765625,2.440922513962894,0.3502677000069525,0.0023583173326612666
199,cantrbry/alice29.txt,.txt,19,11,148.5244140625,60.84765625,2.440922513962894,0.2773739999975078,0.0018675313533355335
200,cantrbry/alice29.txt,.txt,0,12,148.5244140625,60.84765625,2.440922513962894,0.23653379999450408,0.0015925583782809552
201,cantrbry/alice29.txt,.txt,1,12,148.5244140625,60.84765625,2.440922513962894,0.23541590000968426,0.0015850316696797051
202,cantrbry/alice29.txt,.txt,2,12,148.5244140625,60.84765625,2.440922513962894,0.1781155999924522,0.0011992344902805004
203,cantrbry/alice29.txt,.txt,3,12,148.5244140625,60.84765625,2.440922513962894,0.13901569999870844,0.0009359787808367301
204,cantrbry/alice29.txt,.txt,4,12,148.5244140625,60.84765625,2.440922513962894,0.27947979999589734,0.0018817094937556226
205,cantrbry/alice29.txt,.txt,5,12,148.5244140625,60.84765625,2.440922513962894,0.07760630000848323,0.0005225154429885583
206,cantrbry/alice29.txt,.txt,6,12,148.5244140625,60.84765625,2.440922513962894,0.19046320000779815,0.0012823696441424779
207,cantrbry/alice29.txt,.txt,7,12,148.5244140625,60.84765625,2.440922513962894,0.24083980001159944,0.001621550245000479
208,cantrbry/alice29.txt,.txt,8,12,148.5244140625,60.84765625,2.440922513962894,0.13246429999708198,0.0008918688609762175
209,cantrbry/alice29.txt,.txt,9,12,148.5244140625,60.84765625,2.440922513962894,0.3363046000013128,0.0022643051792131208
210,cantrbry/alice29.txt,.txt,10,12,148.5244140625,60.84765625,2.440922513962894,0.3788893999881111,0.002551024371176257
211,cantrbry/alice29.txt,.txt,11,12,148.5244140625,60.84765625,2.440922513962894,0.4896913999982644,0.003297043136572814
212,cantrbry/alice29.txt,.txt,12,12,148.5244140625,60.84765625,2.440922513962894,0.27473219999228604,0.0018497443785684758
213,cantrbry/alice29.txt,.txt,13,12,148.5244140625,60.84765625,2.440922513962894,0.22872309997910634,0.0015399697175903905
214,cantrbry/alice29.txt,.txt,14,12,148.5244140625,60.84765625,2.440922513962894,0.1791607000050135,0.0012062710439619817
215,cantrbry/alice29.txt,.txt,15,12,148.5244140625,60.84765625,2.440922513962894,0.29233240001485683,0.0019682447620486252
216,cantrbry/alice29.txt,.txt,16,12,148.5244140625,60.84765625,2.440922513962894,0.13065519998781383,0.0008796883718580657
217,cantrbry/alice29.txt,.txt,17,12,148.5244140625,60.84765625,2.440922513962894,0.44044920001761056,0.0029655003374210705
218,cantrbry/alice29.txt,.txt,18,12,148.5244140625,60.84765625,2.440922513962894,0.3001912000181619,0.0020211572751388843
219,cantrbry/alice29.txt,.txt,19,12,148.5244140625,60.84765625,2.440922513962894,0.5898186000122223,0.003971189543047266
220,cantrbry/alice29.txt,.txt,0,13,148.5244140625,60.84765625,2.440922513962894,0.6703559999878053,0.00451343978846276
